comment_sum,content,create_time,dun_num,hot,jinghua,jubao_count,topic_id,zan_sum,label
1,急急急，明天是不是最后一天需要穿军训服啊，只有一号穿2号不用穿是不是呀，是的话我明天晚上就把这破烂扔了,1725103221,4,682,0,0,0,1,4
0,我们学校有在apple上班的同学吗？想有偿求个员工优惠,1729698056,1,160,0,0,0,0,6
0,捞捞酒搭子 有时间可以约约饭🥺,1730879925,0,103,0,0,0,0,6
0,祝下午考试的uu们考的全会，蒙的全对,1734409948,0,52,1,0,0,12,6
0,水，助力五级,1725728325,0,4,0,0,0,0,3
0,……等朋友吃饭，朋友还没等到，雨倒是等到了😇😇😇,1725451805,0,144,0,0,0,0,5
2,经管机第四章作业里的数据透视表，为什么订购日期拖进来不自己给分年、季度什么了😧，这应该怎么办啊啊啊啊啊🆘,1712672399,0,784,0,0,0,0,4
14,刘海形状：S   7,1728037180,0,732,0,0,0,3,5
0,明天七点到，睡不着,1725212847,0,139,0,0,0,2,6
0,晚上有没有愿意一起吃久焗的uu，要是能一起唱k就更好啦,1714545387,0,219,0,0,0,0,6
11,陶喆老师会不会来财🥺,1716463132,1,2391,0,0,0,4,6
4,崩溃了。回了宿舍发现球拍落在三教六楼。,1726651440,0,226,0,0,0,2,0
6,是谁五一说要好好学习，然后一个字未动🤡,1714832033,0,826,0,0,0,6,1
16,挂一个女生图书馆二楼占三个插口，写两个字就大力摔笔，时不时跺脚，敲键盘无比用力😅😅😅,1718722578,0,1134,0,0,1,1,2
0,求代课 女生 下周二上午10点的英语课 自己开价（拜托了🙏）有意者私聊,1729266551,0,75,0,0,1,0,6
0,有人捡到如图的银戒指可以联系我嘛 非常非常重要 重金酬谢 拜托拜托,1732331405,0,523,0,0,0,4,6
1,想问下老师的大创选题 拟展开地点 项目简介这些需要填吗,1705387606,3,586,0,0,0,1,4
12,求问家人们军训是外套还是衬衫啊？我看图片好像是衬衫这样子？里面要不要穿内搭的呀？然后鞋子会发吗？还是穿自己的鞋子？皮带就是一般的皮带是吗？混干皮适合用什么防晒啊？感觉我的脸真的很吸防晒，就是涂完之后像没涂一样/::L谢谢大家，万分感谢！😘😘,1723434102,5,1065,0,0,0,2,4
15,每周末都好开心！🥰🥳🥳🥳,1729427407,0,375,0,0,0,4,5
19,什么时候评奖学金呀,1720175383,7,1683,0,0,0,1,6
5,本周犯懒刷锻0km 望周知,1711106475,0,526,0,0,0,1,1
0,避雷浦东嘉里城某私募的量化组😅不点名是谁但是有人要是去的那里唯一一个小规模的，那建议快跑,1722590545,2,145,0,0,1,1,2
0,难以掩盖对当代中专生和大专生的厌恶这个群体不仅没素质没家教而且有一种奇特的自信虽然可能会被喷但我还是想说出来,1708511260,0,4,0,0,0,0,2
0,法学院于洋老师的课要注意什么啊,1725761019,1,73,0,0,0,0,4
1,原来萎了是想让我做萎娘,1719739493,0,370,0,0,0,0,2
4,我就说财大有医学院吧，你们还笑我😭,1726122401,1,2173,1,0,1,23,0
6,水果群卖的水果好难吃啊😶,1729076531,2,747,0,0,0,1,2
0,你 说 得 对，但 是 刷 锻 是 由 上 海 财 经 大 学自主研发的一款全新封闭世界体育游 戏。游 戏发生在一个被称作“田径场”的封闭世界，在这里，每个正常人将被授予“小步点”，导 引跑步之力。你将扮演一位名为“大学牲”的神秘角色，在固定的跑道中邂 逅误触广 告、定位偏差的bug们，和他们一起刷锻失败，重刷没记上的里程——同时，逐步发掘体测八十分的含金量。,1710995223,0,3,0,0,0,0,3
3,早知道就不学会计了呜呜呜,1735302470,1,523,0,0,0,1,0
4,五百内有什么推荐的头戴式耳机吗,1731431992,1,787,0,0,0,0,3
0,有没有uu南航学生旅行五人拼团的！留lx我来加！,1715826724,0,154,0,0,0,0,6
0,有没有人15：00-17：20之间拿错了科研大楼下的伞🌂是蓝黑色 折叠非自动 很大 表面中间有一层边孩纸才用了一周💔如有拿错请+vx 13308134696,1709630483,0,34,0,0,0,0,1
3,不想学了，学不完了,1734876823,1,249,0,0,0,2,1
0,社交减少之后见不得啰嗦的话了,1723526608,1,174,0,0,0,2,2
0,收统计学第二次作业答案 不会照搬仅作参考,1712405053,0,154,0,0,0,0,3
11,求问雅思口语怎么快速备考呢？感觉有时候对着题目没有瞬时思路,1724599703,3,1030,0,0,0,0,4
8,助力我1000让我拿下🥹,1727343357,0,591,0,0,0,1,6
2,拿起手机就会被点名👿,1729481815,0,400,0,0,0,3,2
1,好想吃饭…但是上课上到八点半🕣,1710152879,0,316,0,0,0,2,1
6,我对早八课堂最大的贡献就是人来了。🥱🥱😴😴😴😴😴😴🤤🤤🤤🤤,1728347907,0,544,1,0,0,14,1
1,有偿求一个女生帮我回宿舍取一下东西然后寄回 坐标19号楼 ➕v ：jade2924,1719629747,0,165,0,0,0,0,3
0,校圈里有的人的行为真是比什么都要说两句的人还让人无语，，，哎呦我天真是无语到好笑了有点🤣,1721666534,1,232,0,0,0,1,2
4,实习每天最开心有三样事：拉si。吃饭。下班谁同意！！！！！,1723424976,0,633,0,0,0,3,5
1,求拉钢琴社的群,1727334336,0,100,0,0,0,0,6
3,有没有人今天戴媛媛的马原是怎么了呀怎么突然发1….博主就今天没去啊啊啊啊啊🥹,1729744626,0,939,0,0,0,0,1
2,为什么要学会计？因为爱吗？不，因为我贱😇,1728651865,0,265,0,0,0,9,2
7,今天中午绿叶快餐窗口的番茄炒蛋好难吃🤮🤮🤮原本想着凶世炒蛋不容易出错，结果我亲爱的绿叶能把这玩意儿都做的这么难吃。🍅的味道像和皮革一起加工过，🥚炒得跟一块破抹布一样稀稀拉拉的,1711169474,1,555,0,0,0,3,2
2,扔手榴弹这个boom音效真的没绷住对不起🙏,1725235732,1,451,1,0,0,30,5
9,花父母的钱或者问父母要钱总是很有愧疚感……自己也有在家教赚钱了但是没办法cover全部，每次开口要或者收钱总觉得很不好意思……,1705741551,1,1662,0,0,1,0,0
6,军理的成绩是怎么给的,1730721833,0,657,0,0,0,0,4
4,有中国文学之情（徐仲佳）的4.0范文吗，或者说哪位得高分的大佬分享一下经验～平时没怎么发言，感觉可能会不太好…,1734515048,1,177,0,0,0,0,4
3,在图书馆疯狂敲击键盘的人是没被挂在校圈上骂过么😀显得你打字快还是你学习刻苦啊🙃关键还是公共桌 不是一个人的单桌，求求最基本的素质要有吧…,1723980496,0,333,0,0,0,0,2
1,感觉糖葫芦口味不如从前了,1730731902,2,352,0,0,0,0,1
0,有没有uu想开学后做家教！找继任,1721129354,0,6,0,0,7,0,6
2,校内辅修报名成功了，但是当时说了可以发邮件退出，已经发过说退出辅修了，但为啥课表上还是有这个课啊？那到时候可以直接不去嘛😢,1725201076,0,585,0,0,1,1,1
1,为什么明天又有早八，早八老师能不能消灭早八,1716391033,0,352,0,0,0,1,1
4,我服了手机爹给我干哪来了，我本来以为是在说IZONE时期的张元英，看到评论区才发现讲的是个子矮的1和个子高的0,1734706258,0,622,0,0,0,0,4
10,卫生保健有必要看完整个题库吗？。。,1732965118,1,735,0,0,0,2,4
0,窝，窝睡不着力,1729532265,0,24,0,0,0,0,0
1,追完更新美美睡觉啦~我就知道，只要我熬的够晚，我就能看到新章节🤓🤓🤓🤓,1730566919,0,87,0,0,0,2,5
1,有偿求王琪老师高数经管类二期末复习和习题ppt（最好全）-18r,1715000261,0,450,0,0,0,0,3
3,数分期中超绝效率呀,1731670291,2,558,0,0,0,0,5
2,好讨厌….半夜听单依纯张靓颖的明知故问又想到了那个很讨厌的人………,1726078924,0,250,0,0,0,0,2
4,如果大学期间只在大四找实习（完成学校要求就好）是可行的吗…后知后觉自己没赶上趟，同年级的很多同学大二就已经开始实习到现在都有两三段了但我还是0实习，而且下学期打算考研更不想实习了，大四下才开始实习应该也不算太离谱吧👉🏻👈🏻🥺,1716473865,10,2419,0,0,0,0,1
2,投稿：推荐傅桂元老师的网络科学与经济金融系统（100794），老师很博学也很负责任，考核方式主要是期末论文，只要按照要求给分都很好；老师教的是目前前沿的网络分析领域，可以学到怎么用python解决经济金融问题，对编程能力提升很大；课堂氛围很好，老师特别愿意跟学生沟通，有什么学术上或者个人发展的问题老师都会耐心解答～我们大创项目之前也是老师带的，老师一路都很关心我们的进度，项目的编程、论文的写作和发表都给我们提供了很多指导，大家想做大创或者写论文也可以尝试联系老师，宝藏课程强烈推荐～！,1704679720,0,337,0,0,13,1,5
3,你见过财大六点的阳光吗,1732315814,0,1222,0,0,0,4,6
7,真的很难想象 你财的“部分”同学对性别问题的认知还停留在如此幼稚的水平。希望只是一句无心的玩笑。但哪怕是玩笑也是一句很严重的玩笑。这种认知不应该出现在财大同学身上,1729184399,1,1483,1,0,0,18,1
0,有偿蹲李宇老师合同法课的笔记,1717238610,0,100,0,0,0,0,6
0,现诚招空手道协会社长一位和副社长一位，有奖学金加分和整年免锻，对空手道水平无要求，均绩在专业前50%且责任心、统筹管理能力和沟通能力较强的请dd,1725804705,0,195,0,0,0,0,3
5,请问现在数竞群拉完人了吗😢,1727440392,0,454,0,0,0,0,0
7,是大学对人品的要求太低了吗，为什么有人能炫耀自己的出轨经历,1711586254,1,1495,0,0,0,5,2
20,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1722160072,0,1231,0,0,0,0,5
5,陷入了消费主义陷阱起点送了十几张满100减20点币的满减劵于是又往起点充了100块全订了一本书😭,1723306835,0,343,0,0,0,1,0
0,捞数模美赛编程手，目前有一位数学经济双学位同学负责建模方面，擅长数据分析；一位同学负责论文写作，雅思7.5，目前在参与学院老师的助研项目；都参加过毕马威等商赛，对比赛论文写作有较为丰富的经验，期待有编程基础的同学一起参赛,1704590479,0,6,0,0,0,0,6
1,有没有uu知道山佳奖学金的证明文件（或者奖状）在哪找呀？,1710493116,2,376,0,0,0,0,4
1,以前觉得单删别人很不礼貌，现在觉得单删好爽啊，不想见的人通通走开,1716544249,0,639,0,0,0,4,2
4,十一月 失恋月…,1731306873,0,427,0,0,0,0,0
28,友友们交出好看的电影 等我暑假慢慢看🤲🤲,1718720206,5,570,0,0,0,0,6
1,ecc你怎么不拉我( ๑ŏ ﹏ ŏ๑ )+v:violin806,1727448266,0,85,0,0,1,0,1
0,数模国赛寻队友，本人大二金院前3%，有数学模型基础，掌握Python编程，细心认真，曾有数模比赛经历。希望能从现在开始着手准备，目标市二等奖及以上，期待认真负责的朋友加入！有意q: 3793051655,1710058941,0,3,0,0,1,0,6
1,请问董毅老师的投资银行与资本运作考核方式是什么呀,1719901947,11,454,0,0,0,0,3
10,我在想有没有出国留学就业的同学，独立于保研群体，对成绩单有要求的。这部分同学能不能团结起来代表群众利益去争取一下？,1719229964,0,1260,1,0,0,13,4
22,看到校圈里好多人都升级了我也想sheng（还差10分到四级,1710388990,0,556,0,0,0,2,6
0,嗯嗯有一些人就是不配焦虑的，说出来还有被指指点点哥们你半夜鬼叫什么，嘻嘻开学大四焦虑到爆炸了还不知道能做些什么,1720586978,0,453,0,0,0,0,0
0,中午一点半在图书馆七楼大吵大闹的哥姐几个是马马鼠了吗？,1728797155,0,292,0,0,0,3,2
1,我想问问各位打听到的数院大一学生的高绩点都是多少呀，孩子纯属好奇🧐🧐🧐🧐，不知道数院的高绩点是个啥情况,1720112208,2,256,0,0,0,0,4
1,20r收一本23版毛概书😿,1735216806,0,276,0,0,0,0,0
10,有没有人出租研究生公寓的哇 想了解一下。真的很想搬出去住，现在室友太抽象了。谢谢有偿,1729051129,0,421,0,0,4,1,1
26,在大v的回答里看到了本校同学的投稿，作为和ta有同样选择和有类似想法的人，有种不知怎么辩驳的无力感，很想听听各位的看法,1706804966,8,3615,0,0,0,1,1
0,5b最近半个小时吵死了😡,1712649738,0,352,0,0,0,0,2
7,忘关铃声导致我的手机在5b爆发出一句时代少年团我们喜欢你，感觉自己可以不用活了,1718615448,0,1330,0,0,0,7,1
4,管理员黑子出来说话！😡😡😡😡😡😡😡😡😡！凭什么封我库洛米刷锻之王一周。我宣布我将以玉桂狗跑步小能手复活！,1710937723,0,864,0,2,1,2,2
0,心理咨询怎么预约不了啊，咨询时间点开就是空白的,1730819875,0,39,0,0,2,0,4
3,很久没和喜欢的人聊过天了，不知道该聊什么，好像到了寒假就找不到话题了，很烦躁,1706270413,2,1026,0,0,0,1,1
1,图书馆F3的某位大仙，你不用禁音鼠标也就算了，能不能不用滚轮声音像锯齿一样鼠标，还一直用滚轮。。。,1732276949,0,27,0,0,0,1,2
0,计赛捞两名队友，主要负责美工建模，有兴趣的加V15978397535,1709350613,0,3,0,0,0,0,3
4,“不是说想靠这个赚钱”“就是捞点辛苦费”😝,1733210341,0,726,1,0,0,14,5
0,着一位上财统院刚刚录取港大统计学的学姐，头像如下，可以帮忙推推的请喝奶茶,1709652867,0,4,0,0,0,0,6
11,昨天重温了花学，想和看过花少二的朋友们讨论一下，觉得里面哪一个人是自己最讨厌的类型？我先来，我真的是有一种隔着屏幕想扇死疯爽的冲动🤪🤪🤪当然我觉得整季只有井柏然和陈意涵两个正常人。,1721618080,1,907,0,0,0,1,2
0,我们学校可不可以也，，，，,1724997047,0,886,0,0,0,4,4
4,大家对大学应该学会自学有什么理解？,1718961757,3,765,0,0,0,0,3
5,千村调查小程序上的问卷数据等回来了才开始上传，程序定位和调研地点不一致怎么办？,1722326266,0,640,0,0,0,0,4
6,我室友真是太好了😭昨天喝多了回寝室她不仅不骂我把她们吵醒了还给我半夜去全家买水😭😭😭,1718240131,0,1465,0,0,0,8,5
0,求微经英文版的历届期中期末卷😢+Q：3380640134,1712887961,0,36,0,0,0,0,0
4,羽毛球馆在哪急急急急急跳绳考试,1731411009,0,634,0,0,0,0,6
1,没到半夜就会开始焦虑，一天的任务没做完就会焦虑，看着那些巨佬那么厉害，有实习有竞赛奖有很多好朋友，自己是个小废物就会焦虑，但是到白天又只想摆烂，做一点是一点，哎，感觉前途一片无光，好无力好想放弃,1721755170,3,441,0,0,0,6,0
0,有偿求林勇乐理与赏析往期期末4.0论文，只参考不抄袭，带价来：coka08xc,1734880688,0,22,0,0,0,0,3
1,外面怎么又刮风又下雨的😣我又想点外卖又不想淌雨拿外卖,1729998802,0,267,0,0,0,0,1
6,有没有想要拼gpt4的同学，可以拼，也可以帮开、还有没有想组队开team版的,1729858394,0,343,0,0,0,0,6
0,收数据可视化4.0论文,1733813314,0,94,0,0,0,0,3
0,我靠我三级了！(σ≧︎▽︎≦︎)σ。,1719366283,0,238,0,0,0,1,5
3,wes认证完绩点2.7直升3.0，虽然还是很低，但有点爽爽的,1730871144,17,1852,0,0,0,2,5
0,招实习生啦，过完年后想实习的朋友们看过来【职位名称】：东证期货 大数据研究岗实习生【职位描述】：-基于大数据做行业研究-将行情变化抽象为数学问题，运用模型思维解决复杂问题；-运用数据库软件、数据可视化工具呈现分析结果。【任职资格】：-大数据科学、营销科学、计算机科学、数学、统计学、经济学、物理学、天文学、商业分析、信息系统、或相关专业本科及以上学历； -良好的团队合作精神与沟通能力，做事细心认真。【技能要求】：-能够较为熟练地使用数据分析相关工具平台；-具备数据统计的相关知识；-对其他大数据处理工具有初步了解。东证期货 大数据研究岗实习生（此处接职位描述）优点：1.有实习证明。2.期货行业里面，东证属于头部，并且是国企。3.中后台研究部门，能学到专业方面的知识。不足：1.线下实习，需要时间比较充裕的同学。2.薪资较低，本科生实习是800/月，但有餐补。3.公司地点在外滩附近，通勤时间约50分钟。总结：适合对期货和大数据感兴趣的低年级同学，作为第一份实习还是不错的。（仅作分享，有需要联系微信:13817122155）,1706682295,0,6,0,0,0,0,3
0,代课，今晚金融科技三教的课，女生，大一，18:00-20:45，纯水课，可以干自己的事情（13157189569）,1730863937,0,3,0,0,7,0,3
3,感觉当大公司的类似销售岗好像自己觉得也很不错，赚的也挺多的()只不过感觉说出去不好听,1718178438,2,669,0,0,0,0,3
7,讨厌逐渐平庸的感觉 好像是怎么努力都抓不住的指间沙,1711816335,0,529,0,0,0,3,2
0,教育科技公司招聘新媒体运营实习生【岗位职责】1、协助制作宣传物料，投放至微信公众号、小红书等线上渠道2、其他领导交代的任务【岗位要求】1、在校大学生，认真负责，有良好的沟通能力2、熟练使用Excel、PowerPoint办公软件3、有微信推文和视频制作经验，会使用秀米、剪映等软件4、能够保证至少3个月的实习期，每周至少可线下办公3天。【其他信息】1、实习工资：150元/天2、工作地点：上海财经大学科技园内有意向者可将简历投递至邮箱iambreadog@qq.com并注明每周可实习天数和最早到岗日期,1731048964,0,4,0,0,1,0,3
0,有没有同学捡到这样的戒指呀😭如果捡到的话请联系我 有报酬😭 真的对我很重要😭,1710996623,0,318,0,0,2,0,0
1,孙琪老师的商业银行给分好吗？,1709202989,6,340,0,0,0,1,4
0,我服了啊😇,1715611455,0,229,0,0,0,1,1
111,中秋节来玩带“月”的飞花令海上生明月 天涯共此时 🌕🌕🌕,1726504230,0,2191,1,0,0,10,5
7,问问去正规医院检查心理健康方面的问题大概需要花费多少呢？主要生活费有限还不敢让父母知道˃̣̣̥᷄⌓˂̣̣̥᷅顺便再问问学校附近有合适的医院可以去嘛？,1712741351,4,586,0,0,0,0,0
0,商院的报告厅的味道好难闻啊😫这是什么味道，感觉要窒息了,1719652644,1,189,0,0,0,0,2
0,了解，小人物的，都知，其实他，真实身份，为，上财第一深情,1732006836,0,39,0,0,0,1,3
0,感觉外事事务就这两天有人，要打电话的uu可以试试,1705559780,0,10,0,0,0,0,3
30,你说分手以后还可以做朋友 结果兴冲冲给你发抽象只回我三个句号。,1723447198,1,2182,0,0,0,2,1
1,有偿收成本会计往年试卷或者模拟卷，+v:15903620679,1717900564,0,96,0,0,0,0,3
2,想要代课，有没有代课的群呀？,1729493503,2,402,0,0,0,0,6
1,找个明天dai 体锻 ke 15.25开始的 20kuai  只要点名做准备运动就好 全程不会超过四十五分钟 ,1730623236,0,274,0,0,0,0,3
6,王者比赛还有想打的吗，四缺一纯混免锻🌹,1726895034,0,457,0,0,0,1,6
2,舍友总是凌晨回来，一回来就要在厕所待 20 分钟，而我有个习惯就是在睡前上个厕所，好了，现在我轻轻地碎了，很想睡觉但是被迫清醒，为什么没有一个公共厕所啊啊啊补药啊,1727542571,1,1626,0,0,0,4,1
6,高数赋能班有用吗？,1730963802,2,925,0,0,0,2,4
0,周二下午代讲座急 15568479860,1708921797,0,3,0,0,0,0,3
0,我真的很恨我无法和fd的人进行任何交流滚吧（骂我你对,1726860133,0,262,0,0,0,0,2
0,社团活动二课学分最高多少,1733744778,0,54,0,0,0,1,3
0,小狗下次见,1724176134,0,138,0,0,0,1,6
0,chu一些中微期中期末企鹅167625328,1711976299,0,72,0,0,0,0,3
9,我感觉大人好像就一直有大人的样子，我每次都在想要是我和我妈宣泄我的情绪，那我妈去哪里宣泄情绪呢,1717993441,1,904,0,0,0,6,1
0,上课影响别人的傻逼去死 真他妈服了 高中也有这种傻逼人 大学还要被恶心,1729215636,0,123,0,0,0,2,2
0,内容不能为空,1724985169,0,588,0,0,0,9,4
4,问问学校健身房可以用别人的卡吗？如果可以的话有偿借借明天晚上使用。,1713782304,0,546,0,0,0,0,4
0,股票研习社招新啦！！买不了吃亏，买不了上当！来跟老板们一起赚大💰！,1727052174,0,1,0,0,1,0,6
0,蹲蹲有没有人拼一个v我25就行,1712714232,0,223,0,0,0,0,6
0,上帝忍俊不禁,1722943310,0,471,0,0,0,2,5
4,武川校区现在闻起来香香的🤤🤤,1710825613,0,1642,0,0,0,0,5
0,没开玩笑，一早上复习的内容可能还没有打死的蚊子多,1718248210,0,160,0,0,0,3,1
0,出数分1期中期末试卷，数分3期末试卷，QQ:3970902271,1730102929,1,70,0,0,0,0,3
4,家人们大三大四准备考研有必要租房嘛,1708017247,1,1350,0,0,0,0,4
3,有人有反光板吗？明天用，想借一个，感谢🙏,1715085487,1,162,0,0,0,0,3
3,选了个垃圾选修，下学期我要只选水课,1716352616,0,345,0,0,0,3,1
8,建议取消下午一点二十的课，因为我真的会困得想鼠,1711344390,0,844,0,0,0,8,1
5,奖学金，他终于发了,1705069144,1,1684,0,0,0,0,5
3,宝宝们问一下 作曲家 影视审美 西方经典音乐赏析（周橙）  基督教与西方文化（倪剑青）给分都怎么样呀,1720071708,3,213,0,0,0,0,3
2,有一个集熬夜打游戏大喊大叫视频外放睡觉打呼吃气味大外卖体味熏人上厕所不关门于一身的舍敌是什么体验🤓☝️有点受不了了哈，这宿舍是一分钟呆不下去，除了睡觉不想多待一秒🥱,1732716499,0,537,0,0,0,0,2
1,歌手真是帮翘楚哥挡了风头哇，惹事惹在了一个好时机,1721998722,0,571,0,0,0,3,5
1,收高数下，线代期中期末卷 电子版,1712381792,0,138,0,0,2,0,3
0,哪里有山药豆冰糖葫芦蓝莓冰糖葫芦卖啊🥹最近特别特别特别特别馋😋,1710257729,0,4,0,0,0,0,5
2,清真食堂我允许所有人违逆你！你永远值得，六块钱的菜只给我三块小肉！杀杀杀杀杀杀杀,1725962334,0,493,0,0,0,5,2
0,校内电驴求充电，有没有在校需要用电动车的uu，帮我给电驴充电，电驴你随意骑，v:18130999239,1706752339,0,114,0,0,2,0,3
2,戒酒两天 在此立誓,1710295517,0,163,0,0,0,0,6
0,接大学生安全教育，总分95以上🉑️茄我威LBW2308• 纯挂视频20r• 测验做完题目➕10r• 模拟考试和最终考试考完➕10r,1719907872,0,0,0,0,0,0,3
0,有偿求区域协调发展4.0论文，仅作参考，可➕v：cn0523wm,1734432352,0,3,0,0,0,0,3
0,🎈【实习生招聘】民生固收·谭逸鸣团队🎈招聘方向：可转债🎈实习地点：上海 🎈主要职责1、在研究员指导下完成深度研究报告的撰写；2、日报与周报撰写及相关数据库维护；3、组内其他案头工作。 🎈基本要求1、985/211大学硕士及以上学历，2025年及以后毕业、大四保研优先；2、具有可转债、行研相关实习经历优先；3、热爱卖方研究，勤奋、踏实、有责任心；4、每周实习时间不少于3天，实习期3个月或以上，能长期实习者优先。🎈我们可以提供给你：1、固收转债研究框架；2、券商研究员实战经验；3、通过面试且实习超过三个月可提供实习证明。 🎈有意者请将PDF格式的个人简历发至邮箱mhtang919@163.com，简历及邮件命名为【姓名-研究生学校-本科学校-方向-每周实习天数-线上/线下】，可一并附上以往研究成果，我们将尽快安排面试。,1716780547,0,13,0,0,0,0,3
2,家人们，冯晶晶老师今天的早八有英语演讲吗 孩子不小心睡过头了😭,1715655928,0,396,0,0,0,0,0
6,咱们学校有没有女劫啊😁想一起玩,1718435156,0,447,0,0,0,0,6
1,高价收经济文献 周四8—9,1704692452,0,339,0,0,0,0,3
1,想问下大年初五宿管阿姨还在吗？还是一直都在啊？,1707669103,0,450,0,0,2,1,4
18,❄️🐆回归校圈！好想大家！,1721222100,0,484,0,0,0,2,5
14,逆天发言懒得喷，从今往后我要少骂人。祝我的朋友们周末快乐,1729261098,0,679,1,0,0,14,3
1,人体奥秘如果是高中纯文科生建议选吗😭,1718588045,0,535,0,0,0,1,0
1,想问一下 设备如果超过三个 怎么练校园网,1730993136,0,385,0,0,0,0,4
1,我在上财体育馆套着麻袋热的很想吐想吐得呼之欲出了别骂我你骂我就是你对 我就是虚逼,1724393981,0,570,1,0,0,24,0
3,想买新苹果，线下还是线上啊,1716286675,0,577,0,0,0,1,6
3,想租一台三星s23ultra去看演唱会！有没有uu有相关经验或者愿意出租的！+v：18221028219,1711289210,1,210,0,0,0,0,6
0,有想要jianzhi家教中jie的宝宝可以＋wxid_cb0kmfpte8db22，一个月多了不敢说，有人的话，稳定四位数收入早日实现财务自由，冲冲冲！,1706021208,0,9,0,0,0,0,6
0,最后还有20公里了，找我,1716208959,0,195,0,0,0,0,6
1,问问有人用过顺丰急送嘛~是会送到校门口打电话去拿嘛 还是菜鸟驿站呀,1718353216,0,180,0,0,0,0,3
4,收杏林探宝 可换谭老师的形式逻辑新解🥹,1719462068,0,427,0,0,0,0,6
0,整个世界都是粉色的,1726395437,0,217,0,0,0,2,5
4,想问一下大家习概是只有下学期才开课吗,1713195720,0,355,0,0,0,0,4
2,求拉校友返校日志愿者的群（救救孩子的志愿者时长吧）谢谢jrm🌹🌹🥺🥺,1728875799,2,241,0,0,0,0,6
2,不知道为什么好烦躁啊啊啊啊，想创死自己和学校😅,1715862251,0,153,0,0,0,1,0
2,想外保但六级只有500会入不了营吗,1730027064,8,1299,0,0,0,0,1
2,想分手了怎么办…直接提会比较好嘛,1706075079,3,1510,0,0,0,0,0
0,出经管机期末试卷以及练习卷多套，还有数分一期末试卷，数分三高代解析几何高数期末试卷，概率论期末试卷，用于期末查缺补漏，亲测有效。QQ:3970902271,1733379445,0,33,0,0,0,0,3
2,我焯，bin！！！,1716037846,0,534,0,0,0,1,5
2,绿叶步行街的三大运营商摊位下周还开吗？考虑再去办一张卡，昨天下午好像都撤走了😢,1726364790,0,436,0,0,0,0,0
5,想知道各位小情侣们都是暧昧多久才确定关系的🤔,1726633412,3,1162,0,0,0,1,4
1,🌚人像采集排队真是个大工程,1725527308,0,256,0,0,0,0,1
0,天降500w吧能租房住！补药宿舍、住、要疯了！,1730652530,0,0,0,0,0,0,6
2,问问大家平时一二教都开放的嘛，每层楼都开嘛，然后就是开放从几点到几点啊（谢谢谢谢）,1718504547,0,316,0,0,0,0,3
0,菜鸟是什么狗屁东西。。。跑腿送货送那么晚就没下去拿，第二天又不见了😅,1720531781,0,232,0,0,0,0,2
0,最近的校圈可太逆天了，性别歧视，对残障人士的歧视,1729316835,0,124,0,0,0,0,2
0,新生们看过来🤣🤣这里是财大台球爱好者总部重要通知：##上财第二届中式八球比赛开赛啦🙌🙌🚩时间：2024年9月14日下午1点正式开始至2024年9月17日止。⭕第一次报名费每人仅20元。❗感谢武东路谈小娱工作室的赞助！接龙20人开赛 直接从群内报名即可边比赛边得奖😎🥇奖金800，台球充值卡200元一张。                         🥈 奖金500，台球充值卡150元一张。🥉 奖金300  。ps：本群为上海财经大学台球爱好者们共同建立非官方组织可约球可分享台球课程可交流练球心得欢迎台球大神约球切磋更欢迎新手小白来感受台球魅力！,1726148645,0,105,0,0,0,0,5
0,难过 o(╥﹏╥)o 为什么年纪越大越缺乏幸福的能力呢？总是担心着工作和前途，太久没有享受过简单的幸福了，大一大二唾手可得的快乐，现在却显得那么奢侈…,1714396680,3,144,0,0,0,2,0
